date,state,district,village_ward_id,village_ward_name,latitude,longitude,elevation_m,slope_deg,aspect_deg,rainfall_mm_daily,rainfall_mm_1hr_max,rainfall_mm_3day_cum,rainfall_mm_7day_cum,soil_moisture_pct,river_distance_km,river_water_level_m,river_level_change_24hr_m,landslide_history_count,flood_history_count,land_use_type,flash_flood_occurred,lead_time_hours
2023-07-30,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,11.2,4.7,28.3,97.7,54.4,3.26,3.41,-0.02,1,0,agriculture,0,
2023-07-31,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,2.7,0.7,24.7,96.3,49.4,3.26,3.28,-0.13,1,0,barren,0,
2023-08-01,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,29.8,8.9,43.7,102.3,55.8,3.26,3.44,0.16,1,0,built-up,0,
2023-08-02,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,18.4,9.4,50.9,102.1,57.3,3.26,3.43,-0.01,1,0,agriculture,0,
2023-08-03,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,18.3,7.0,66.5,97.5,58.6,3.26,3.37,-0.06,1,0,agriculture,0,
2023-08-04,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,28.9,14.2,65.6,120.1,60.0,3.26,3.55,0.18,1,0,built-up,0,
2023-08-05,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,29.3,10.1,76.5,138.6,60.0,3.26,3.71,0.16,1,0,barren,0,
2023-08-06,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,7.8,2.2,66.0,135.2,56.8,3.26,3.61,-0.1,1,0,agriculture,0,
2023-08-07,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,3.1,1.2,40.2,135.6,51.1,3.26,3.41,-0.2,1,0,built-up,0,
2023-08-08,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,12.2,6.5,23.1,118.0,52.4,3.26,3.41,0.0,1,0,agriculture,0,
2023-08-09,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,22.5,12.2,37.8,122.1,56.7,3.26,3.48,0.07,1,0,forest,0,
2023-08-10,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,21.4,5.9,56.1,125.2,58.5,3.26,3.61,0.13,1,0,barren,0,
2023-08-11,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,13.6,5.9,57.5,109.9,56.8,3.26,3.48,-0.13,1,0,agriculture,0,
2023-08-12,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,28.1,12.4,63.1,108.7,60.0,3.26,3.55,0.07,1,0,forest,0,
2023-08-13,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,16.8,9.0,58.5,117.7,59.9,3.26,3.57,0.02,1,0,agriculture,0,
2023-08-14,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,25.1,7.7,70.0,139.7,60.0,3.26,3.66,0.09,1,0,built-up,0,
2023-08-15,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,24.6,9.6,66.5,152.1,60.0,3.26,3.71,0.05,1,0,forest,0,
2023-08-16,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,23.1,9.2,72.8,152.7,60.0,3.26,3.78,0.07,1,0,forest,0,
2023-08-17,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,14.5,4.6,62.2,145.8,59.4,3.26,3.79,0.01,1,0,agriculture,0,
2023-08-18,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,17.4,5.4,55.0,149.6,59.8,3.26,3.76,-0.03,1,0,forest,0,
2023-08-19,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,22.8,12.1,54.7,144.3,60.0,3.26,3.94,0.18,1,0,forest,0,
2023-08-20,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,28.9,13.3,69.1,156.4,60.0,3.26,4.15,0.21,1,0,forest,0,
2023-08-21,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,5.2,1.8,56.9,136.5,55.9,3.26,4.0,-0.15,1,0,forest,0,
2023-08-22,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,37.4,16.9,71.5,149.3,60.0,3.26,4.22,0.22,1,0,built-up,0,
2023-08-23,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,9.8,4.7,52.4,136.0,57.4,3.26,4.0,-0.22,1,0,forest,0,
2023-08-24,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,4.0,1.6,51.2,125.5,54.5,3.26,3.9,-0.1,1,0,barren,0,
2023-08-25,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,22.6,6.5,36.4,130.7,57.6,3.26,4.02,0.12,1,0,agriculture,0,
2023-08-26,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,3.4,1.3,30.0,111.3,53.1,3.26,3.75,-0.27,1,0,built-up,0,
2023-08-27,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,37.6,9.8,63.6,120.0,60.0,3.26,3.95,0.2,1,0,barren,0,
2023-08-28,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,16.6,6.5,57.6,131.4,60.0,3.26,3.94,-0.01,1,0,barren,0,
2023-08-29,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,11.9,6.2,66.1,105.9,60.0,3.26,3.81,-0.13,1,0,forest,0,
2023-08-30,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,18.4,6.7,46.9,114.5,60.0,3.26,3.8,-0.01,1,0,forest,0,
2023-08-31,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,7.6,2.3,37.9,118.1,58.2,3.26,3.71,-0.09,1,0,forest,0,
2023-09-01,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,5.6,2.8,31.6,101.1,53.9,3.26,3.58,-0.13,1,0,forest,0,
2023-09-02,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,2.6,1.1,15.8,100.3,49.2,3.26,3.36,-0.22,1,0,built-up,0,
2023-09-03,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,24.9,10.2,33.1,87.6,55.4,3.26,3.53,0.17,1,0,forest,0,
2023-09-04,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,2.8,1.3,30.3,73.8,51.4,3.26,3.44,-0.09,1,0,agriculture,0,
2023-09-05,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,6.5,2.6,34.2,68.4,49.0,3.26,3.33,-0.11,1,0,forest,0,
2023-09-06,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,6.8,2.0,16.1,56.8,47.6,3.26,3.22,-0.11,1,0,agriculture,0,
2023-09-07,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,7.2,2.6,20.5,56.4,47.6,3.26,3.09,-0.13,1,0,forest,0,
2023-09-08,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,1.8,0.8,15.8,52.6,43.6,3.26,2.92,-0.17,1,0,built-up,0,
2023-09-09,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,15.1,6.7,24.1,65.1,43.8,3.26,3.0,0.08,1,0,forest,0,
2023-09-10,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,3.5,1.7,20.4,43.7,41.2,3.26,2.82,-0.18,1,0,forest,0,
2023-09-11,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,10.9,5.6,29.5,51.8,43.0,3.26,2.78,-0.04,1,0,barren,0,
2023-09-12,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,2.0,1.0,16.4,47.3,39.2,3.26,2.68,-0.1,1,0,agriculture,0,
2023-09-13,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,4.7,1.9,17.6,45.2,36.9,3.26,2.65,-0.03,1,0,agriculture,0,
2023-09-14,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,5.8,2.0,12.5,43.8,35.2,3.26,2.68,0.03,1,0,forest,0,
2023-09-15,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,4.6,2.3,15.1,46.6,35.0,3.26,2.66,-0.02,1,0,forest,0,
2023-09-16,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,3.5,1.7,13.9,35.0,33.8,3.26,2.56,-0.1,1,0,agriculture,0,
2023-09-17,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,1.6,0.9,9.7,33.1,30.8,3.26,2.47,-0.09,1,0,built-up,0,
2023-09-18,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,0.1,0.1,5.2,22.3,29.1,3.26,2.44,-0.03,1,0,agriculture,0,
2023-09-19,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,2.1,1.1,3.8,22.4,25.4,3.26,2.33,-0.11,1,0,forest,0,
2023-09-20,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,13.4,3.7,15.6,31.1,28.1,3.26,2.39,0.06,1,0,built-up,0,
2023-09-21,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,6.6,2.1,22.1,31.9,29.3,3.26,2.32,-0.07,1,0,built-up,0,
2023-09-22,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,1.1,0.5,21.1,28.4,28.2,3.26,2.28,-0.04,1,0,forest,0,
2023-09-23,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,2.5,1.3,10.2,27.4,26.5,3.26,2.15,-0.13,1,0,agriculture,0,
2023-09-24,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,5.1,1.5,8.7,30.9,25.3,3.26,2.03,-0.12,1,0,forest,0,
2023-09-25,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,5.6,2.3,13.2,36.4,26.4,3.26,2.01,-0.02,1,0,agriculture,0,
2023-09-26,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,2.6,1.4,13.3,36.9,24.4,3.26,1.91,-0.1,1,0,built-up,0,
2023-09-27,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,5.9,2.4,14.1,29.4,24.3,3.26,1.86,-0.05,1,0,agriculture,0,
2023-09-28,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,3.4,1.0,11.9,26.2,25.1,3.26,1.72,-0.14,1,0,forest,0,
2023-09-29,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,8.1,2.4,17.4,33.2,26.2,3.26,1.75,0.03,1,0,barren,0,
2023-09-30,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,9.3,2.5,20.8,40.0,27.1,3.26,1.69,-0.06,1,0,forest,0,
2023-10-01,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,113.3,31.0,130.7,148.2,60.0,3.26,2.91,1.22,1,0,agriculture,0,
2023-10-02,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,1.8,0.5,124.4,144.4,53.6,3.26,2.83,-0.08,1,0,forest,0,
2023-10-03,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,5.7,2.5,120.8,147.5,49.9,3.26,2.77,-0.06,1,0,forest,0,
2023-10-04,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,2.1,0.7,9.6,143.7,46.3,3.26,2.63,-0.14,1,0,forest,0,
2023-10-05,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,7.8,4.2,15.6,148.1,44.7,3.26,2.53,-0.1,1,0,forest,0,
2023-10-06,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,3.0,1.6,12.9,143.0,41.8,3.26,2.42,-0.11,1,0,built-up,0,
2023-10-07,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,12.1,4.9,22.9,145.8,41.5,3.26,2.37,-0.05,1,0,forest,0,
2023-10-08,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,3.6,1.5,18.7,36.1,40.7,3.26,2.39,0.02,1,0,forest,0,
2023-10-09,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,5.9,2.8,21.6,40.2,39.3,3.26,2.28,-0.11,1,0,forest,0,
2023-10-10,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,0.6,0.2,10.1,35.1,35.9,3.26,2.19,-0.09,1,0,barren,0,
2023-06-01,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,24.4,9.7,24.4,24.4,31.0,3.59,3.96,,2,1,built-up,0,
2023-06-02,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,8.3,3.4,32.7,32.7,31.0,3.59,3.86,-0.1,2,1,forest,0,
2023-06-03,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,14.9,4.6,47.6,47.6,34.2,3.59,3.88,0.02,2,1,agriculture,0,
2023-06-04,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,7.9,3.2,31.1,55.5,33.0,3.59,3.86,-0.02,2,1,forest,0,
2023-06-05,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,1.2,0.6,24.0,56.7,32.0,3.59,3.71,-0.15,2,1,forest,0,
2023-06-06,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,4.0,2.0,13.1,60.7,28.8,3.59,3.48,-0.23,2,1,forest,0,
2023-06-07,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,8.3,3.8,13.5,69.0,29.9,3.59,3.5,0.02,2,1,agriculture,0,
2023-06-08,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,2.1,0.6,14.4,46.7,27.2,3.59,3.27,-0.23,2,1,agriculture,0,
2023-06-09,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,21.7,8.6,32.1,60.1,31.2,3.59,3.39,0.12,2,1,forest,0,
2023-06-10,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,8.0,2.9,31.8,53.2,30.9,3.59,3.27,-0.12,2,1,forest,0,
2023-06-11,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,0.3,0.1,30.0,45.6,26.7,3.59,3.16,-0.11,2,1,agriculture,0,
2023-06-12,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,4.1,1.3,12.4,48.5,25.1,3.59,3.02,-0.14,2,1,forest,0,
2023-06-13,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,2.9,0.9,7.3,47.4,22.4,3.59,2.96,-0.06,2,1,built-up,0,
2023-06-14,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,1.3,0.5,8.3,40.4,21.0,3.59,2.75,-0.21,2,1,agriculture,0,
2023-06-15,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,4.6,2.0,8.8,42.9,19.4,3.59,2.64,-0.11,2,1,forest,0,
2023-06-16,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,5.0,1.8,10.9,26.2,19.9,3.59,2.62,-0.02,2,1,agriculture,0,
2023-06-17,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,13.5,5.4,23.1,31.7,22.8,3.59,2.65,0.03,2,1,agriculture,0,
2023-06-18,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,0.3,0.1,18.8,31.7,19.7,3.59,2.5,-0.15,2,1,agriculture,0,
2023-06-19,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,6.2,2.7,20.0,33.8,20.1,3.59,2.45,-0.05,2,1,forest,0,
2023-06-20,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,11.7,3.2,18.2,42.6,20.9,3.59,2.45,0.0,2,1,agriculture,0,
2023-06-21,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,9.5,2.7,27.4,50.8,22.8,3.59,2.39,-0.06,2,1,barren,0,
2023-06-22,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,1.1,0.5,22.3,47.3,20.1,3.59,2.29,-0.1,2,1,built-up,0,
2023-06-23,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,3.0,1.5,13.6,45.3,19.1,3.59,2.19,-0.1,2,1,agriculture,0,
2023-06-24,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,19.6,8.3,23.7,51.4,25.5,3.59,2.42,0.23,2,1,forest,0,
2023-06-25,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,11.0,3.5,33.6,62.1,28.6,3.59,2.43,0.01,2,1,built-up,0,
2023-06-26,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,4.0,1.2,34.6,59.9,28.5,3.59,2.36,-0.07,2,1,barren,0,
2023-06-27,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,3.8,1.9,18.8,52.0,27.9,3.59,2.27,-0.09,2,1,built-up,0,
2023-06-28,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,6.1,2.7,13.9,48.6,28.1,3.59,2.16,-0.11,2,1,agriculture,0,
2023-06-29,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,5.6,2.6,15.5,53.1,26.8,3.59,2.13,-0.03,2,1,built-up,0,
2023-06-30,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,13.1,6.5,24.8,63.2,29.3,3.59,2.18,0.05,2,1,agriculture,0,
2023-07-01,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,9.8,2.5,28.5,53.4,30.6,3.59,2.13,-0.05,2,1,built-up,0,
2023-07-02,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,16.0,4.0,38.9,58.4,34.4,3.59,2.22,0.09,2,1,agriculture,0,
2023-07-03,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,5.2,2.1,31.0,59.6,33.6,3.59,2.21,-0.01,2,1,built-up,0,
2023-07-04,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,5.5,1.9,26.7,61.3,32.9,3.59,2.11,-0.1,2,1,agriculture,0,
2023-07-05,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,20.0,6.9,30.7,75.2,36.2,3.59,2.22,0.11,2,1,agriculture,0,
2023-07-06,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,28.9,14.7,54.4,98.5,43.3,3.59,2.39,0.17,2,1,agriculture,0,
2023-07-07,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,15.8,8.2,64.7,101.2,46.2,3.59,2.46,0.07,2,1,built-up,0,
2023-07-08,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,59.2,26.6,103.9,150.6,60.0,3.59,3.04,0.58,2,1,agriculture,0,
2023-07-09,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,10.5,4.1,85.5,145.1,57.5,3.59,2.92,-0.12,2,1,forest,0,
2023-07-10,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,19.2,6.6,88.9,159.1,58.6,3.59,2.97,0.05,2,1,forest,0,
2023-07-11,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,15.0,7.1,44.7,168.6,59.5,3.59,3.05,0.08,2,1,agriculture,0,
2023-07-12,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,51.5,24.9,85.7,200.1,60.0,3.59,3.4,0.35,2,1,forest,0,
2023-07-13,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,13.4,6.8,79.9,184.6,60.0,3.59,3.36,-0.04,2,1,agriculture,0,
2023-07-14,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,14.1,6.7,79.0,182.9,60.0,3.59,3.47,0.11,2,1,agriculture,0,
2023-07-15,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,20.6,9.8,48.1,144.3,60.0,3.59,3.49,0.02,2,1,built-up,0,
2023-07-16,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,20.2,7.6,54.9,154.0,60.0,3.59,3.51,0.02,2,1,forest,0,
2023-07-17,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,22.5,5.8,63.3,157.3,60.0,3.59,3.68,0.17,2,1,agriculture,0,
2023-07-18,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,16.9,6.1,59.6,159.2,60.0,3.59,3.62,-0.06,2,1,forest,0,
2023-07-19,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,12.0,6.3,51.4,119.7,59.6,3.59,3.58,-0.04,2,1,barren,0,
2023-07-20,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,6.2,1.8,35.1,112.5,56.3,3.59,3.44,-0.14,2,1,barren,0,
2023-07-21,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,20.9,6.2,39.1,119.3,57.9,3.59,3.47,0.03,2,1,agriculture,0,
2023-07-22,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,27.6,13.0,54.7,126.3,60.0,3.59,3.56,0.09,2,1,forest,0,
2023-07-23,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,6.9,3.3,55.4,113.0,57.1,3.59,3.5,-0.06,2,1,built-up,0,
2023-07-24,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,10.1,2.8,44.6,100.6,57.0,3.59,3.4,-0.1,2,1,agriculture,0,
2023-07-25,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,3.3,1.5,20.3,87.0,53.4,3.59,3.37,-0.03,2,1,forest,0,
2023-07-26,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,13.7,3.5,27.1,88.7,54.7,3.59,3.33,-0.04,2,1,built-up,0,
2023-07-27,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,0.3,0.1,17.3,82.8,50.5,3.59,3.17,-0.16,2,1,forest,0,
2023-07-28,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,21.7,9.2,35.7,83.6,52.6,3.59,3.28,0.11,2,1,agriculture,0,
2023-07-29,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,31.6,9.5,53.6,87.6,60.0,3.59,3.46,0.18,2,1,forest,0,
2023-07-30,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,6.2,2.1,59.5,86.9,57.2,3.59,3.38,-0.08,2,1,forest,0,
2023-07-31,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,3.1,1.7,40.9,79.9,52.4,3.59,3.26,-0.12,2,1,forest,0,
2023-08-01,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,24.5,11.5,33.8,101.1,58.1,3.59,3.38,0.12,2,1,barren,0,
2023-08-02,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,22.1,8.3,49.7,109.5,59.2,3.59,3.5,0.12,2,1,forest,0,
2023-08-03,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,10.8,4.9,57.4,120.0,58.5,3.59,3.44,-0.06,2,1,agriculture,0,
2023-08-04,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,7.1,3.1,40.0,105.4,55.5,3.59,3.35,-0.09,2,1,forest,0,
2023-08-05,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,31.4,14.4,49.3,105.2,60.0,3.59,3.61,0.26,2,1,agriculture,0,
2023-08-06,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,2.1,0.6,40.6,101.1,53.2,3.59,3.42,-0.19,2,1,forest,0,
2023-08-07,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,4.9,1.3,38.4,102.9,52.2,3.59,3.4,-0.02,2,1,agriculture,0,
2023-08-08,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,37.2,14.4,44.2,115.6,60.0,3.59,3.73,0.33,2,1,forest,0,
2023-08-09,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,14.7,5.4,56.8,108.2,59.0,3.59,3.64,-0.09,2,1,forest,0,
2023-08-10,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,34.1,17.2,86.0,131.5,60.0,3.59,3.86,0.22,2,1,forest,0,
2023-08-11,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,43.7,13.8,92.5,168.1,60.0,3.59,4.16,0.3,2,1,forest,0,
2023-08-12,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,9.2,3.4,87.0,145.9,58.9,3.59,4.03,-0.13,2,1,forest,0,
2023-08-13,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,13.9,4.0,66.8,157.7,58.4,3.59,3.95,-0.08,2,1,agriculture,0,
